********************************************************************************
product = WebSphere Application Server 18.0.0.1 (wlp-1.0.20.cl180120180309-2209)
wlp.install.dir = C:/Users/joach/Desktop/New folder/sample.daytrader7-master/daytrader-ee7/target/liberty/wlp/
server.config.dir = C:/Users/joach/Desktop/New folder/sample.daytrader7-master/daytrader-ee7-wlpcfg/servers/daytrader7Sample/
java.home = C:\Program Files\Java\jdk1.8.0_151\jre
java.version = 1.8.0_151
java.runtime = Java(TM) SE Runtime Environment (1.8.0_151-b12)
os = Windows 10 (10.0; amd64) (en_US)
process = 12152@Asus-GL553
********************************************************************************
[6/06/18 19:44:25:618 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.STRICT_JSF_2_FACELETS_COMPATIBILITY' found, using default value 'false'.
[6/06/18 19:44:25:618 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RENDER_FORM_VIEW_STATE_AT_BEGIN' found, using default value 'false'.
[6/06/18 19:44:25:618 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FLASH_SCOPE_DISABLED' found, using default value 'false'.
[6/06/18 19:44:25:618 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.NUMBER_OF_VIEWS_IN_SESSION' found, using default value '20'.
[6/06/18 19:44:25:618 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.NUMBER_OF_SEQUENTIAL_VIEWS_IN_SESSION' found, using default value '4'.
[6/06/18 19:44:25:618 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.NUMBER_OF_FLASH_TOKENS_IN_SESSION' found.
[6/06/18 19:44:25:618 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_FLOW_CLIENT_WINDOW_IDS_IN_SESSION' found.
[6/06/18 19:44:25:618 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RESOURCE_MAX_TIME_EXPIRES' found, using default value '604800000'.
[6/06/18 19:44:25:618 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RESOURCE_HANDLER_CACHE_SIZE' found, using default value '500'.
[6/06/18 19:44:25:618 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RESOURCE_HANDLER_CACHE_ENABLED' found, using default value 'true'.
[6/06/18 19:44:25:619 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.USE_ENCRYPTION' found, using default value 'true'.
[6/06/18 19:44:25:619 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SECRET' found.
[6/06/18 19:44:25:619 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ALGORITHM' found, using default value 'DES'.
[6/06/18 19:44:25:619 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SECRET.CACHE' found.
[6/06/18 19:44:25:619 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ALGORITHM.IV' found.
[6/06/18 19:44:25:619 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ALGORITHM.PARAMETERS' found, using default value 'ECB/PKCS5Padding'.
[6/06/18 19:44:25:619 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SERIAL_FACTORY' found.
[6/06/18 19:44:25:619 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.COMPRESS_STATE_IN_CLIENT' found, using default value 'false'.
[6/06/18 19:44:25:619 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MAC_ALGORITHM' found, using default value 'HmacSHA1'.
[6/06/18 19:44:25:619 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MAC_SECRET' found.
[6/06/18 19:44:25:619 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MAC_SECRET.CACHE' found.
[6/06/18 19:44:25:619 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.LAZY_LOAD_CONFIG_OBJECTS' found, using default value 'true'.
[6/06/18 19:44:25:619 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.STRICT_JSF_2_ALLOW_SLASH_LIBRARY_NAME' found, using default value 'false'.
[6/06/18 19:44:25:619 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RESOURCE_BUFFER_SIZE' found, using default value '2048'.
[6/06/18 19:44:25:619 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN' found, using default value 'none'.
[6/06/18 19:44:25:619 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN_LENGTH' found, using default value '16'.
[6/06/18 19:44:25:620 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN_SECURE_RANDOM_CLASS' found.
[6/06/18 19:44:25:620 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN_SECURE_RANDOM_PROVIDER' found.
[6/06/18 19:44:25:620 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_CSRF_SESSION_TOKEN_SECURE_RANDOM_ALGORITM' found, using default value 'SHA1PRNG'.
[6/06/18 19:44:25:620 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CLIENT_VIEW_STATE_TIMEOUT' found, using default value '0'.
[6/06/18 19:44:25:620 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SERIALIZE_STATE_IN_SESSION' found, using default value 'false'.
[6/06/18 19:44:25:620 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.COMPRESS_STATE_IN_SESSION' found, using default value 'true'.
[6/06/18 19:44:25:620 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CACHE_OLD_VIEWS_IN_SESSION_MODE' found, using default value 'off'.
[6/06/18 19:44:25:620 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.USE_FLASH_SCOPE_PURGE_VIEWS_IN_SESSION' found, using default value 'false'.
[6/06/18 19:44:25:620 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN' found, using default value 'none'.
[6/06/18 19:44:25:620 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN_LENGTH' found, using default value '8'.
[6/06/18 19:44:25:620 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN_SECURE_RANDOM_CLASS' found.
[6/06/18 19:44:25:620 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN_SECURE_RANDOM_PROVIDER' found.
[6/06/18 19:44:25:620 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.RANDOM_KEY_IN_VIEW_STATE_SESSION_TOKEN_SECURE_RANDOM_ALGORITM' found, using default value 'SHA1PRNG'.
[6/06/18 19:44:25:620 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.LIBRARIES' found.
[6/06/18 19:44:25:620 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VALIDATE' found, using default value 'false'.
[6/06/18 19:44:25:620 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.annotation.SCAN_PACKAGES' found.
[6/06/18 19:44:25:620 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.config.annotation.LifecycleProvider' found.
[6/06/18 19:44:25:621 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EL_RESOLVER_COMPARATOR' found.
[6/06/18 19:44:25:621 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EL_RESOLVER_PREDICATE' found.
[6/06/18 19:44:25:621 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DEFAULT_WINDOW_MODE' found, using default value 'url'.
[6/06/18 19:44:25:621 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CHECKED_VIEWID_CACHE_SIZE' found, using default value '500'.
[6/06/18 19:44:25:621 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CHECKED_VIEWID_CACHE_ENABLED' found, using default value 'true'.
[6/06/18 19:44:25:621 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ERROR_TEMPLATE_RESOURCE' found, using default value 'META-INF/rsc/myfaces-dev-error.xml'.
[6/06/18 19:44:25:621 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.DEBUG_TEMPLATE_RESOURCE' found, using default value 'META-INF/rsc/myfaces-dev-debug.xml'.
[6/06/18 19:44:25:621 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.ERROR_HANDLING' found, using default value 'false, on Development Project stage: true'.
[6/06/18 19:44:25:621 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.HANDLE_STATE_CACHING_MECHANICS' found, using default value 'true'.
[6/06/18 19:44:25:621 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.AUTOCOMPLETE_OFF_VIEW_STATE' found, using default value 'true'.
[6/06/18 19:44:25:621 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.USE_MULTIPLE_JS_FILES_FOR_JSF_UNCOMPRESSED_JS' found, using default value 'false'.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.JSF_JS_MODE' found, using default value 'normal'.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.TEMPORAL_RESOURCEHANDLER_CACHE_ENABLED' found, using default value 'false'.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SERVICE_PROVIDER_FINDER' found.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.spi.InjectionProvider' found.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.DISABLE_FACELET_JSF_VIEWHANDLER' found, using default value 'false'.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.SAVE_STATE_WITH_VISIT_TREE_ON_PSS' found, using default value 'true'.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CHECK_ID_PRODUCTION_MODE' found, using default value 'auto'.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.BUFFER_SIZE' found.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.REFRESH_PERIOD' found, using default value '-1'.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'javax.faces.FACELETS_RESOURCE_RESOLVER' found.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.RESOURCE_RESOLVER' found.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.MARK_INITIAL_STATE_WHEN_APPLY_BUILD_VIEW' found, using default value 'false'.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.DECORATORS' found.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'facelets.SKIP_COMMENTS' found.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.WRAP_TAG_EXCEPTIONS_AS_CONTEXT_AWARE' found, using default value 'true'.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.CACHE_EL_EXPRESSIONS' found, using default value 'noCache'.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_MAX_POOL_SIZE' found, using default value '5'.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_MAX_DYNAMIC_PARTIAL_LIMIT' found, using default value '2'.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_ENTRY_MODE' found, using default value 'soft'.
[6/06/18 19:44:25:622 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.VIEW_POOL_DEFERRED_NAVIGATION' found, using default value 'false'.
[6/06/18 19:44:25:623 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.EXPRESSION_FACTORY' found.
[6/06/18 19:44:25:623 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.INITIALIZE_ALWAYS_STANDALONE' found, using default value 'false'.
[6/06/18 19:44:25:623 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.LOG_WEB_CONTEXT_PARAMS' found, using default value 'auto'.
[6/06/18 19:44:25:623 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_INITIALIZER' found.
[6/06/18 19:44:25:623 CEST] 00000044 org.apache.myfaces.webapp.WebConfigParamsLogger              I No context init parameter 'org.apache.myfaces.FACES_INIT_PLUGINS' found.
[6/06/18 19:44:25:623 CEST] 00000044 org.apache.myfaces.util.ExternalSpecifications               I MyFaces Unified EL support enabled
[6/06/18 19:44:25:626 CEST] 00000044 org.apache.myfaces.view.facelets.ViewPoolProcessor           I org.apache.myfaces.CACHE_EL_EXPRESSIONS web config parameter is set to "noCache". To enable view pooling this param must be set to "alwaysRecompile". View Pooling disabled.
[6/06/18 19:44:25:648 CEST] 00000044 SystemOut                                                    O Settings from daytrader.properties: {marketSummaryInterval=20, orderProcessingMode=0, trace=false, cacheSize=100000, percentSentToWebsocket=10, runtimeMode=0, webInterface=0, maxQuotes=10000, longRun=true, useRemoteEJBInterface=false, actionTrace=false, primIterations=1, maxUsers=15000, displayOrderAlerts=true, publishQuotePriceChange=true, cachingType=1}
[6/06/18 19:44:26:591 CEST] 00000067 com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8203I: Database product name : Apache Derby
[6/06/18 19:44:26:593 CEST] 00000067 com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8204I: Database product version : 10.10.1.1 - (1458268)
[6/06/18 19:44:26:593 CEST] 00000067 com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8205I: JDBC driver name  : Apache Derby Embedded JDBC Driver
[6/06/18 19:44:26:593 CEST] 00000067 com.ibm.ws.rsadapter.impl.DatabaseHelper                     I DSRA8206I: JDBC driver version  : 10.10.1.1 - (1458268)
[6/06/18 19:44:27:959 CEST] 00000011 com.ibm.ws.kernel.launch.internal.ServerCommandListener      A CWWKE0055I: Server shutdown requested on woensdag 6 juni 2018 at 19:44. The server daytrader7Sample is shutting down.
[6/06/18 19:44:27:962 CEST] 00000098 com.ibm.ws.runtime.update.internal.RuntimeUpdateManagerImpl  A CWWKE1100I: Waiting for up to 30 seconds for the server to quiesce.
[6/06/18 19:44:27:966 CEST] 00000099 com.ibm.ws.tcpchannel.internal.TCPChannel                    I CWWKO0220I: TCP Channel wasJmsEndpoint362 has stopped listening for requests on host 127.0.0.1  (IPv4: 127.0.0.1) port 7276.
[6/06/18 19:44:27:970 CEST] 00000099 com.ibm.ws.tcpchannel.internal.TCPChannel                    I CWWKO0220I: TCP Channel defaultHttpEndpoint has stopped listening for requests on host *  (IPv6) port 9082.
[6/06/18 19:44:27:970 CEST] 0000009b com.ibm.ws.jca.service.EndpointActivationService             I J2CA8804I: The message endpoint for activation specification eis/TradeBrokerMDB and message driven bean application daytrader7#daytrader-ee7-ejb.jar#DTBroker3MDB is deactivated.
[6/06/18 19:44:27:971 CEST] 00000099 com.ibm.ws.http.internal.VirtualHostImpl                     A CWWKT0017I: Web application removed (default_host): http://aca8a301.ipt.aol.com:9082/daytrader/
[6/06/18 19:44:27:977 CEST] 0000009b com.ibm.ws.jca.service.EndpointActivationService             I J2CA8804I: The message endpoint for activation specification eis/TradeStreamerMDB and message driven bean application daytrader7#daytrader-ee7-ejb.jar#DTStreamer3MDB is deactivated.
[6/06/18 19:44:27:977 CEST] 00000098 com.ibm.ws.runtime.update.internal.RuntimeUpdateManagerImpl  I CWWKE1101I: Server quiesce complete.
[6/06/18 19:44:28:019 CEST] 00000086 com.ibm.ws.ejbcontainer.osgi.internal.EJBRuntimeImpl         I CNTR4003I: The daytrader-ee7-web.war EJB module in the daytrader7 application is stopping.
[6/06/18 19:44:28:021 CEST] 00000086 com.ibm.ws.ejbcontainer.osgi.internal.EJBRuntimeImpl         I CNTR4004I: The daytrader-ee7-web.war EJB module in the daytrader7 application has stopped successfully.
[6/06/18 19:44:28:026 CEST] 00000086 com.ibm.ws.ejbcontainer.osgi.internal.EJBRuntimeImpl         I CNTR4003I: The daytrader-ee7-ejb.jar EJB module in the daytrader7 application is stopping.
[6/06/18 19:44:28:031 CEST] 00000086 .ibm.ws.ejbcontainer.mdb.internal.MessageEndpointFactoryImpl I CNTR4014I: The message endpoint for the DTStreamer3MDB message-driven bean has been deactivated and is unavailable to accept messages.
[6/06/18 19:44:28:034 CEST] 00000086 .ibm.ws.ejbcontainer.mdb.internal.MessageEndpointFactoryImpl I CNTR4014I: The message endpoint for the DTBroker3MDB message-driven bean has been deactivated and is unavailable to accept messages.
[6/06/18 19:44:28:035 CEST] 00000086 com.ibm.ws.ejbcontainer.osgi.internal.EJBRuntimeImpl         I CNTR4004I: The daytrader-ee7-ejb.jar EJB module in the daytrader7 application has stopped successfully.
[6/06/18 19:44:28:055 CEST] 00000086 com.ibm.ws.app.manager.AppMessageHelper                      A CWWKZ0009I: The application daytrader7 has stopped successfully.
[6/06/18 19:44:28:509 CEST] 0000009c org.apache.yoko.orb.OCI.Transport                            I shutdown: iiop transport using socket Socket[addr=/127.0.0.1,port=64032,localport=2809]
[6/06/18 19:44:28:513 CEST] 00000098 com.ibm.ws.transport.iiop.internal.ORBWrapperInternal        A CWWKI0002I: The CORBA name server is no longer available at corbaloc:iiop:localhost:2809/NameService.
[6/06/18 19:44:28:563 CEST] 00000098 com.ibm.tx.jta.impl.FailureScopeController                   A WTRN0105I: The transaction service has shutdown successfully with no transactions requiring recovery.
[6/06/18 19:44:28:717 CEST] 00000098 com.ibm.ws.sib.utils.ras.SibMessage                          I  CWSIS1589I: The file store has stopped successfully.
[6/06/18 19:44:28:964 CEST] 00000098 com.ibm.ws.sib.utils.ras.SibMessage                          I  CWSID0121I: JMS server stopped.  
[6/06/18 19:44:29:251 CEST] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0036I: The server daytrader7Sample stopped after 25,755 seconds.
